,url,ones
0,https://www.youtube.com/watch?v=iziBzBrgtks,0.009125404415746155
1,https://www.youtube.com/watch?v=lz0EbP3gClU,0.0019429261569755389
2,https://www.youtube.com/watch?v=jnQr-PuFxZM,0.0007104854486220227
3,https://www.youtube.com/watch?v=ibpP7w5MY_o,0.002362954489731164
4,https://www.youtube.com/watch?v=cIO77ofipoo,0.0014528302397023192
5,https://www.youtube.com/watch?v=t4j8JWKGjVY,0.002255626934571459
6,https://www.youtube.com/watch?v=ZesVTSG-z_4,0.0017610036590952932
7,https://www.youtube.com/watch?v=XLhjkvLfdIs,0.001249330964416002
8,https://www.youtube.com/watch?v=fJcobP34NmY,0.0009465519162210338
9,https://www.youtube.com/watch?v=tLZjL-dMH_g,0.0013949373152038593
10,https://www.youtube.com/watch?v=WXdUZcfpb_c,0.0007081391108574328
11,https://www.youtube.com/watch?v=fAM-llmD7ZY,0.003196158490202073
12,https://www.youtube.com/watch?v=LwBcZeaLx5c,0.00043990731860377
13,https://www.youtube.com/watch?v=P3XGtC2tg38,0.003178352264413228
14,https://www.youtube.com/watch?v=FurvI1fea78,0.0014244125532907007
15,https://www.youtube.com/watch?v=A2DMRR95Hgk,0.0007745359974495454
16,https://www.youtube.com/watch?v=bSXE3IIYgj4,0.006119348232714138
17,https://www.youtube.com/watch?v=ye7S0H9trHE,0.0001276141443167305
18,https://www.youtube.com/watch?v=09hwSS2vnQE,0.0018661443323727185
19,https://www.youtube.com/watch?v=D-6bos_17e4,0.0004341248757146408
20,https://www.youtube.com/watch?v=TABEFvPT4OQ,0.005926847325677633
21,https://www.youtube.com/watch?v=94Qn_40MQJE,0.0034619051684881604
22,https://www.youtube.com/watch?v=amTmnnqQf_E,0.0029804530487367214
23,https://www.youtube.com/watch?v=H93lU-czGvw,0.00026121445105820105
24,https://www.youtube.com/watch?v=4KxSkpNq86k,0.0012869033451835784
25,https://www.youtube.com/watch?v=HTx-MIgz0-s,0.00034172046165884196
26,https://www.youtube.com/watch?v=OSa2NBaFbZk,0.00036594095576619273
27,https://www.youtube.com/watch?v=y8kneKeNyCI,0.007316192680776014
28,https://www.youtube.com/watch?v=9iDp-TWWGME,0.0007653021065888144
29,https://www.youtube.com/watch?v=_PaxwsO_qNc,0.008538707679071876
